"1","820500223        			","
										Apple Pad 3 Wi-Fi
Size 9.7 inches (~65.1% screen-to-body ratio)
Resolution 1536 x 2048 pixels 
Primary 5 MP, 2592 x 1944 pixels, autofocus, check quality
Features Geo-tagging, touch focus, face detection
Video 1080p 30fp
BATTERY   Non-removable Li-Po 11560 mAh battery (42.5 Wh)
Stand-by Up to 720 h
Talk time Up to 9 h
Free cash on delivery is also available for  Lahore
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","121"
"1","820509259        			","
										Samsung Galaxy Tab 4 10.1
Size 10.1 inches (~68.9% screen-to-body ratio)
Resolution 1280 x 800 pixels
CPU Quad-core 1.2 GHz
MEMORY Card slot microSD, up to 64 GB
Internal 16 GB, 1.5 GB RAM
CAMERA Primary 3.15 MP, 2048 x 1536 pixels
Features Geo-tagging
Video 720p 30fps
Secondary 1.3 MP
Talk time Up to 10 h (multimedia)
Music play Up to 208 h
Free cash on delivery is also available for  Rawalpindi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","127"
"1","820559323        			","
										Android kit kat
1 GB RAM
4 GB ROM
5 MP & 2 MP Cam
In warranty									","112"
"1","820559557        			","
										Complet box 7days used just									","133"
"1","820500349        			","
										Apple iPad mini Wi-Fi + Cellular
DISPLAY Type LED-backlit IPS LCD capacitive touchscreen, 16M colors
Size 7.9 inches (~71.7% screen-to-body ratio)
Resolution 768 x 1024 pixels
MEMORY 
Internal 16/32/64 GB, 512 MB RAM
CAMERA Primary 5 MP, 2592 ? 1944 pixels, autofocus
Features Geo-tagging, touch focus, face detection
Video 1080p 30fps
Secondary 1.2 MP, 720p 30fps, face detection
BATTERY   Non-removable Li-Po 4490 mAh battery (16.7 Wh)
Stand-by 
Talk time Up to 10 h (multimedia)
Free cash on delivery is also available for  karachi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","115"
"1","820559351        			","
										Koi fault ni hai good condition no exchange									","75"
"1","820559513        			","
										In international warranty,9/10 condition. Factory unlocked. Mint condition. Glass protector									","152"
"1","820559377        			","
										Lg optimus g pro e980
Quadcore ,2gb ram ,32gb builtin memory n memory card supported 13mp camera 2mp front camera fast phone with long lasting batry 3140mah ,5.5inch real hd display 
100% sealed perfect no fault with 1 week waranty reason of sale mje white color ma chaiye mob same model ho ya koi acha android ma ma exchange b krloga only karachi									","130"
"1","820559511        			","
										Front camera back camera complete android phone									","148"
"1","820559569        			","
										Sony Xperia Go:
White Color
3.5 inches screen
1 GB RAM
8 GB ROM
5 Mega Pixel Camera
520 hours standby time 
6:30 hours talk time									","117"
"1","820559435        			","
										Full ok set charger HIF									","118"
"1","820458039        			","
										Samsung glaxy s3 original with orgnel charger n handfree lush condition 4G lte original pic attached									","350"
"1","820559251        			","
										Nokia Lumia 1320
Colour white
Condition 9.5/10
Complete Box with all original accessories
Silicone Pouch and flip cover
set is working 110% Ok 
3 days battery timing
Only serious buyers contact									","117"
"1","820559439        			","
										Q mobile 6 munth used Good Cndtin urgent sale									","79"
"1","820509149        			","
										Samsung Galaxy Note 10.1 (2014 Edition)
Size 10.1 inches (~71.0% screen-to-body ratio)
Resolution 2560 x 1600 pixels
CPU Quad-core 2.3 GHz Krait 400 (LTE model)/ Quad-core 1.9 GHz Cortex-A15 & quad-core 1.3 GHz Cortex-A7 (3G model)
MEMORY Card slot microSD, up to 64 GB
Internal 16/32/64 GB, 3 GB RAM
CAMERA Primary 8 MP, 3264 x 2448 pixels, autofocus, LED flash, check quality
Features Geo-tagging, face/smile detection
Video 1080p 60fps (LTE model), check quality
Secondary 2 MP, 1080p 30fps
Stand-by Up to 2230 h
Talk time Up to 10 h (multimedia) (2G) / Up to 49 h (3G)
Music play Up to 98 h
Free cash on delivery is also available for  Multan
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","94"
"1","820403399        			","
										Excellent mobile came from vk .only set. 10/10 condition.only serious buyers can contact.									","183"
"1","820506533        			","
										Samsung Galaxy Tab E SM T560
Display= 9.6 inch LCD
Android= 4.4
Processor= 1.3 GHz Quad Core
Ram= 1.5GB
Back Camera= 5.0 Mega Pixels
Front Camera= 2.0 Mega pixels
Full Hd Playback & HD Recording
Battary= 5.000 mah
Free cash on delivery is also available for  Rawalpindi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","124"
"1","820559561        			","
										Note 3 is in 10 of 10 condition
Set charger
Sealed piece
Checking warranty
No exchange
Serious buyers only									","368"
"1","819413335        			","
										Iphone for sale in Mint condition 
Price little bit Negotiable 
battery = 2 days (long last) never goes off
icloud unlocked 
Factory Unlocked 
One hand used 
condition 10/10
no problem 
Glass protector & original bumper
box 
charger
cable									","1457"
"1","820559509        			","
										complete orignal set h good condition only serious buyer contact karen agar 12500 me mind hoo tb h text karen otherwise sorry advance me :* prize fnf hn nd only cl no mxg plzz thankxxx 
location : north karachi adam town
pic orignal hai  mxg nh only cl serious buyer									","197"
"1","820507453        			","
										Handfree charger 1 phone book 1 back cover 1 back pouch one hand use set is okay warranty till oct 2015 urgent sale									","257"
"1","820559411        			","
										iPhone 4 black colour 16 gb factory unlock 10/10 condition all acessories including imei matched box only cash no exchange									","123"
"1","820505277        			","
										Apple ipad1
Size 9.7 inches (~63.3% screen-to-body ratio)
Resolution 768 x 1024 pixels
MEMORY Card slot No
Internal 16/32/64 GB, 256 MB RAM
BATTERY   Non-removable Li-Po 6600 mAh battery (24.8 Wh) 8hours
Free cash on delivery is also available for  Rawalpindi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","135"
"1","820559449        			","
										Samsung Galaxy Grand Prime 10/10 Condition With Box With Origanal Charger And Andriod 4.4.4 ,1 Gb Ram , 8 Mp back Camera And 5 Mp Front Camera For Urgent Sale Plzz Guys									","148"
"1","820505957        			","
										Lenovo A1010 Open Box + Calling Sim Feature
Android 4.1
1.2GHz Dual Core
RAM/Memory Type DDR3 SDRAM
Built-in Memory / RAM 1GB
Capacity / ROM 16GB
Wifi , Built-in 3G , 2G Phone Call , Bluetooth , GPS
External Memory Max. Support 32GB
Battery Capacity 3500mAh
Battery Type Li-ion battery
Working Time 4~5Hour
Standby Time 24Hour
Charging Time 4Hour
Free cash on delivery is also available for  Rawalpindi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","150"
"1","820403371        			","
										3 gb
1.5 octa core
4100mah battery 
Vooc charger
6\" display
One year warranty									","397"
"1","820559361        			","
										I want an iPhone 5 . 
Any color any storage. 
But it must be Factory Unlocked and atleast 8/10.
The price is my final price.									","215"
"1","820559415        			","
										S4 GI9500 OCTA CORE 13 MEGA PIXLS CAMERA 2 GB RAM 16 GB ROM  Complete saman 10/10 condition forking best  sub cheezay orginal he seild set he HANDS FREE CHARGER BOX WORENTY CARD NO MORE WORENTY LEFT  first hand user   only responce to calls I  didnt reply msgs .. call me at this number									","278"
"1","819151735        			","
										NOKIA 1320.no fault gud condition.need money so that's why I sell it.prize final and set.pouch available.no foolish offer only cash									","291"
"1","820031111        			","
										Q-mobile A63
Will all orignal accessories and box
Recently wurranty is expired
Condition
10/10 from all sides
Just like new
Ladies hand use
Orignals pics are attach									","450"
"1","820403323        			","
										Oppo neo3 sale or exchange condition 10/10 ha 2 mount warranty ha full box(call ya sms sa phla\" 0'mlania									","174"
"1","820559363        			","
										I want to sale my glaxcy									","168"
"1","820559335        			","
										PLEASE READ ADD
Samsung Galaxy A7 Touch is Not Working 
touch 5000 Ka bne ga karachi sa....Complete accessories 
Golden colour condition 10/10.									","402"
"1","820559357        			","
										Condition 10 of 10
A700H moel
Checking warranty
No exchange
Serious buyers only									","286"
"1","820559257        			","
										Lg optimus g 
Full assessriess
10/10 condition
32gb hard
2gb ram									","92"
"1","820559237        			","
										Nokia 208 in gud condtion. dual sim 3G enabled phone.box charger n set..no fault .not opened or repaired...only serious buyers can contact									","158"
"1","811787211        			","
										Win-Some Original Samsung Galaxy S3 GT-I9300 16GB Brand New Unused
Salam.
Want to Sale my Brand New Pin Pak Set ,
Set is Pin Pack Set .Didnt Even insert The Sim Once.
Note:
Final Price.
No Bargaining.
Please Dont Msg.Just Call If You Are Interested To Buy.
Dont Want to Exchange With Anyother Set.
For Features Go To GooGle.									","107"
"1","820558947        			","
										ASSALAM.O.ALIKUM...my name is aqib aur main apko bohat he kam rate main charger da raha hoon whole sale rate sa bhi kam main .apko jitny bhi charger chahin apko milain gay cahrger k price only 40 rupees hain..perfect charging karta hai..agar kisi ko chahy ho to call me .my number is .									","140"
"1","820559221        			","
										IPhone5 32gb lcd crack tasweer me dehk le koi display Nhi ata girne ki wja se band ho gai he koi or masla Nhi jis ko Lena ho ya exchange karna ho to call kare apko sharaqpur shareef ana hoga is k ilawa or khi nhi jis ko is ka Nhi pta wo maps se dehk le or jab tak ads lga he us waqt tak mobile majood he or price final he									","381"
"1","820316465        			","
										Good Condition 10/10									","399"
"1","820497847        			","
										Samsung galaxy note3 original n9005 4g lte with compelet imei match box 9.5/10 condition not a single fault only serious buyer contect me no time wester plz price almost final									","464"
"1","820403219        			","
										Brand new zero meter Samsubg Galaxg Tab 4.
Screen size: 7\"
Sim/GSM: No
WiFi: Yes
Internal memory: 8Gb									","296"
"1","820559217        			","
										Galaxy s3 no assesories									","76"
"1","818708711        			","
										One year used mobile. no issue no fault.
first check mobile and then pay.Serious buyers contact me.
Back cover and Box available. Thanks.									","692"
"1","820559269        			","
										Samsung Note 4 N910c in White Color with almost 2 Months Warranty and accidental warranty as well. 
Box and All Accessories. 
In perfect condition with almost two days battery timing.
Additional book pouch and back cover included. 
Can be seen in Kot Lakhpat Industrial Area near Bunny's factory during office hours.									","212"
"1","820559249        			","
										Total accessories and box with mobile.
Some days ago bring from Holland. 
Everything is jeneun and A1 condition.									","173"
"1","820559241        			","
										Black Body
1 GB RAM
4 GB ROM
MicroSD Card Supoorted upto 64GB
5 MegaPixel Camera
4 inch screen
1.3 Ghz core processor
Built In Services include Picassa, Google+, Dropbox, Youtube.
Accessories include Charger and Black Back Cover.									","120"
"1","819825909        			","
										~Evil Deal For Original Samsung Galaxy Tab 3 ™  7<U+2033>  SM-T217 Brand New~
Rate Is Fixed And Final.
No Bargaining.
Dont Want to Exchange With Anyother Set.
Orginal Made 
Came From Aboard
Didnt Even Insert The Sim Once.
Dnt Give Me Foolish Offerz.
Price Is Dead Final.									","57"
"1","814033833        			","
										Handsfree speaker phone
Caller ID/ Call waiting
Intercom/ Call transfer between handset
Up to 12 hours talk time									","1324"
"1","820559229        			","
										Only kit 90% condition lte supported									","151"
"1","820500869        			","
										Apple iPad 2 Wi-Fi 
DISPLAY Type LED-backlit IPS LCD, capacitive touchscreen, 16M colors
Size 9.7 inches
Internal 16/32/64 GB, 512 MB RAM
CAMERA Primary 0.7 MP, 960 x 720 pixels
Internal 16/32/64 GB, 512 MB RAM
CAMERA Primary 0.7 MP, 960 x 720 pixels
Free cash on delivery is also available for  Rawalpindi
For free demo please visit on display cntr at 
71-72 Lg Hafeez Cntr Gulburg Lahore									","97"
"1","820471461        			","
										great item for make your fone big screen fone									","60"
"1","811742143        			","
										Ten Times Better Than Ur Recent Mobile Motorola Droid Razr XT907 Brand New
Fix And Final Rate
Original 
Pin Pack Set With All Orginal Accessories
Selling As Came From Aboard
Urgent Sale
Fixed Price
No Bargaining
Check The Specification From Google
Call Only (Wouldnt Reply To Any Mail)									","51"
"1","820340401        			","
										The mobile is Sumsang S3 .its contain board .camera back front .sim slat .flash . speakers both . cover									","58"
"1","819826671        			","
										World Is Getting Smart Samsung Galaxy Grand Prime Pin Pack
=> Brand New
=> Dnt Give Me Foolish Offerz
=> Urgent Sale.Selling As Came From Aboard
=> Orginal Hand free,Data Cable,Charger,Brand New Unused Set
=> Fixed Price
=> Dont Text.Just Call IF u r Willing To Buy.
=> Google it for Spec
=> No Exchange Offer
=> Orginal Set									","94"
"1","820316389        			","
										Ram 2 gb mamry 16 gb 
No open and rpair
Not korean
Not refub
Made by samsung
Set and data cable
Xchange posible
My location township
Gud batty timing
Prize is finl
Id card copy b mil jae gi									","298"
"1","820559199        			","
										All assessries
Good condition
Exchange possible with xperia z2									","222"
"1","820403137        			","
										purple colour, 2gb ram, 16gb rom, expandable upto 128gb sd cards, clean and neat condition, imported used with care...Android 5.1.1									","255"
"1","820559155        			","
										32 g.b internol storaig 16 g.b rain									","127"
"1","820559175        			","
										Quad core 16 gb internal memory android jelly bean 1 gb ram and much more									","119"
"1","820559129        			","
										warranty till nov charger data cable box . awesome working no fault jisnay lena wohi contact karay . No.exchange no exchange .									","181"
"1","820403091        			","
										I am selling iPad Air 16GB Wifi white silver with box and iPad only. Its in scratchless 10/10 condition. The main camera does not work. Front camera works. It can be repaired from the market easily. If you dont want camera then its very best option for you. Except main camera it doesnt hv any kind of fault. Selling at throw away price. Only serious buyers contact me. Time wasters dont bother pls.									","300"
"1","820559195        			","
										Set saaf hai problm.koe nai dba chrgr sth hai									","206"
"1","820559111        			","
										samsung wave2 set and charger gud condition seald set gud camera result wifi 3g 4g supported no fult working is perfectelly urjnt sell									","172"
"1","820559147        			","
										Phone is in normal condition .. intrested buyers can contact me on whatsapp for more picture.									","256"
"1","820559187        			","
										Good condition 16 gb rom 1 gb ram dual cam 8 and 2 dual sim
5 inch display set and charger not open not repair battrey timing 1.5 day made by vietnam samsung original golden colour exchang good mobile									","84"
"1","820537601        			","
										Condition mint
Set with charger 
1 day warranry
No any fault...
Serious buyers only
Thanks									","458"
"1","820559183        			","
										So model good condition									","229"
"1","820559167        			","
										10/10
32 gb
Single sim
All accessories genuine
Box
Black spphire clr
No exchange or foolish offers please									","232"
"1","820504499        			","
										Charger and mobile box									","74"
"1","820403075        			","
										12mp camra xnon lens orignal nokia qmobile k 20mp se achi pic laita hai aur hd video banata hai 3g mobile with box usb cabal tu se connect ho kr hd video daikhata hai i love nokia n8 amold with gorila glass multi tuch koi moqabala nii kr sakta log iss k camra ki waja se 10000 tak dai dain gai jo b lai ga yad karai ga all asseriy ok fnf 9820 moj karo									","390"
"1","820316315        			","
										I Want To Sell My Phone it is in good Condition with Box And All Accessories It's Urgent and Price Will be Less									","319"
"1","820559081        			","
										I wanna sale my s6 32GB original model condition 10/10 100% ok phone koi b issue nei han no exchange only cash plz no chaska party plz									","129"
"1","820316273        			","
										Complete Box with all accesiory
set is in very good condition									","246"
"1","820403007        			","
										Cell phone with all accessories touch in Symbian									","290"
"1","820402997        			","
										1 GB ram  8 GB rom
Android version  4.4 
1.3  Dual core 
10/9.5  condition 
5 month worenty
Korangi #  6									","290"
"1","820316255        			","
										Qmobile in good condtion no fault set opn h									","189"
"1","820504367        			","
										So beautiful silicon cover for grand prime.									","196"
"1","820402985        			","
										4g suppoerted latest model hy grand prime g-531-f 1 month used hy condition 10/10 5.1 latest android lolipop hyy sary cheezy sath hen									","322"
"1","820559045        			","
										Motorola photon 4g
Model MB855
1 gb ram
8 mp hd camera 2mp front
4.3\" dipslay
Condition 8/10
Very good set exchange possible with window phone only									","120"
"1","820559049        			","
										Q mobile i5 no fault no open no repair sealed set with charger and datacable 5mp back camera front 2mp ram 512mb processor 1.3ghz quad core androaid 4.4kitkat									","97"
"1","820558989        			","
										Iphone 5s
Back and front 10/10
Sides 8/10
Negotiable
Orignal charger
Back and front glass protector
Totally orignal phone
Imei match									","161"
"1","818090743        			","
										Samsung galaxy S3 American original 2gb ram 8mp cam 16Gb rom 8 / 10 condition with charger datacable pouch serious buyer call me no exchange offer avoid stupid offer									","655"
"1","820559035        			","
										With Box,Purchase slip,original charger and datacable.No any fault everything is ok battery time is great but some minor line on screen as you can see in the pictures working is gauranteed.									","164"
"1","820374109        			","
										Mujy BlackBerry Chaye Lakin Safe Pice Ho
condition 10/9.5 ya 10/9 ho 
condition ap dekh hi sakty ho pics mn is jesa ho
charger orignal ho
box ya pouch hua to chly ga ni to kher he.
ONLY BOLD 4									","293"
"1","820558987        			","
										10/10 never open need  oney nooo fault best camera									","266"
"1","820559055        			","
										Set 10/7 condition meeting place near saddar or jorry pull and mughalpura only set never opened with silicon cover									","218"
"1","820559043        			","
										Just set and charger									","145"
"1","820558983        			","
										Nokia lumia 630 
Dual sim 
8 gb intranl
5 mp camera 
Windows 8.1 
4.5 inch
Black colour 
No exchange 
Only serious buyer  
Original pics									","139"
"1","820558949        			","
										Nokia c3 far sale and cshnc									","272"
"1","820316195        			","
										Iphone 4s  color black 16gb factory unlocked...Only set and charger..Condition fit hy saf set..Khula r rpair bilkul nah hy...
Only sale no exchange..
Call sms									","435"
"1","820402945        			","
										i want to sell my haier g30 great condition box charger original but no handfree 
5 mp rear camera
2mp front cam
512 gb ram
4gb rom
Android kitkat 4.4.2
good batery life
xchange with
lg g2 and g3 mini
motorola xt 912
haier esteem i40 extra paise lage to dedonga 
or andriod mobile with 1 gb ram and 16 or 8gb rom									","469"
"1","820559001        			","
										i phone5 64gb best condition and also with charger									","189"
"1","820558925        			","
										Salam
IPhone 4s 32gb
Set & Orginal Cable
factory unlock
for sale.
Sealed
not box
Not exchange Final demand
Defence									","423"
"1","820558969        			","
										Condition 9/10 
No issue 
Set charger 
Box bhi hai par i9300 ka hai
Not open not repaired 
Price is final									","134"
"1","820558891        			","
										Good condition phone with box (Original) only sell not exchangeable...
Only interested people can contact									","87"
"1","811750033        			","
										Shandar JaaanDaar Salee Of Samsung Galaxy S3 GT-I9300 16GB Go Crazy
Brand New Set (UnUsed)
Accessories: Charger, Date Cable, Hands-free All Original !
Slim, Light, With a Gorgeous AMOLED Screen,
Fast Processor and Android's Easy-to-Use interface and Wealth Of Apps.
Full n Final Price.
GOOGLE it for Spec.If u r Willing to Buy then Call me.
Would No Reply to Any Text Msg.
Set Original Made .
Brand New Sets including all the Accessories .
Dont Want to Exchange With Any Set.									","78"
"1","820558875        			","
										new kits available at my shop.
whole sell rate..
set lene k liye saddar ana hoga meri shop par..
only kit no exchange only sell..
serious buyers only contact thankyou :)									","170"
"1","820316169        			","
										Qmobile linq X70 condition 10/9.5 sale and exchnge good cell k sth All assesories									","152"
"1","820402907        			","
										bht axha set hai agr chaiye ho to btana fb bhi chalti hai
bx casing change krni hai
set charger									","352"
"1","820528195        			","
										Dream Cum True Now Samsung Galaxy S4 GT-I9505 4G LTE Lollipop (limited Items ) Brannd New
Brand New Set With All Orginal Accessories
Selling As Came From Aboard
Urgent Sale
Serious Interested People Should Contact
Special Offer
Fixed Price
No Bargaining
COME FIRST BUY FIRST									","67"
"1","820316149        			","
										htc butterfly lcd and bettery for sale									","561"
"1","820402875        			","
										Noo faalt0oo ki BehaS. I don't show my real Num If u interested thEn inBoX mE.
Sd crd support No fault wid niCe camera									","206"
"1","820402871        			","
										full clean working condition ma, pory city ma shayd sa kahi sa mily apko iski strip,									","297"
"1","820521425        			","
										Hi, I am selling my Samsung Galaxy S3 (white) :
* 2 batteries (one original =  made in Korea)
* Never repaired or open
* Best thing is YouTube, which is installed too
* Back cover
* perfect screen
* original pics (attached)
* first owner
* charger
* white (I9300)
* little bit paint off from side
Note:
No exchange									","548"
"1","820031265        			","
										Nokia C3
In good condition
Only set
Orignal pics attach
Price is dead final so no bargaining
mobile is open for casing change not for repair									","526"
"1","820402849        			","
										iCloud Locked Apple iPad A1432 (16GB, Wi-Fi only) Condition 100/100									","266"
"1","820507841        			","
										Iphone 6s 16 gb rose gold is available for sale. Its sealed pack never opened and never activated. Activation can be checked upon buying from apple website. It is with face time and one year warranty from apple company internationally. Other colors are also available.									","529"
"1","820504131        			","
										Fit conditions two month warranty									","108"
"1","818397871        			","
										Hungama Khaiz Offer Motorola Droid Razr XT907 Brand New
Fix And Final Rate
Original 
Pin Pack Set With All Orginal Accessories
Selling As Came From Aboard
Urgent Sale
Fixed Price
No Bargaining
Check The Specification From Google
Call Only (Wouldnt Reply To Any Mail)									","56"
"1","820402697        			","
										Samsung galaxy S5 in excellent condition									","229"
"1","820503961        			","
										My Mobil is good candishan									","142"
"1","819856411        			","
										Samsung Galaxy S3 Gt-i9300 3G supported 100% original
condition 10/10
Imei match Box
charger
Data cable 
Hands free
1 silicon cover 
Expire M&P warranty card
Cell phone 100% original & faultless 
Price is negotiable
there is no doubt of its originality									","359"
"1","820558591        			","
										Hi guys
Oneplus Two for sale in sandstone black color
Complete box with orignal accessories
64gb memory with 4gb ram
Condition 10/10
Only one very slight dent on upper corner..No color damage or any thing. Very minor
Can b seen in last pic
All orignal pics attached
Price is full and final
No exchange
Already very reaonable price so no more Bargain's
Only serious buyers contact who knows what they are buying									","266"
"1","820558615        			","
										Selling my blackberry z3 got as a gift from uk with all accesories imei match box,dock and cable working 100% perfect condition is 10/10 price will be negotiable but lil bit									","204"
"1","820558575        			","
										Qmobile in best offer with charger batery  Nokia ki hae es mae or casing 1 jga se cracking hae thori si or ek jga saw toy hae jese pics mae nazar  a tha hae all things working ni fault									","217"
"1","820558585        			","
										Condition 10/9
Only Mobile 
2 days Chek warranty
Xchange with Qmobile and Hawaei									","162"
"1","820558651        			","
										2 gb ram 16 gb rom 13 mega pixcle camera 10/10 condition									","91"
"1","820558593        			","
										5s gold condition 10/10 compelet assossaries									","260"
"1","820503927        			","
										This is in white color and gives the decent look to phone. Made of silicon									","102"
"1","820315973        			","
										64GB Gold Colour Samsung S6 Edge									","704"
"1","820558567        			","
										i need 2 iphone 6 gold one is 64gb n one is 16gb price shuld b 1lec									","240"
"1","820558723        			","
										koi b fault nai ha mobile may gud condition ha mobile ki yeh mobile chota sanda tariq bulding doce pay availbal ho ga									","128"
"1","819520773        			","
										Iphone 5 16 gb with complete box (except handsfree) in good condition for sale.
Only serious buyers can contact me.
Price is a little but negotiable.									","398"
"1","820558515        			","
										Genuine I phone 5 white colour Covered with Golden Glass protectors only a minor dent on lower corner thats why giving a reasonable rate 21000 full and final..  Only original adopter and cable sath hai Jis ne 21000 ka lena ho wohe call kre no message plz working m 100 % ha or front back and sides 9.7/10 hain									","135"
"1","820558711        			","
										iphon 4s 8gb good condtion
set charger
no fault
F.U									","207"
"1","820558653        			","
										Samsung galxsy s3 i  9300 model orignl set not korean not refurnish condtion 10/10 whte color scrtch less set 2 bck cover glass protector also with janvan box imi match and chrger									","175"
"1","820558343        			","
										Infinix zero 2 brand new phone just one month use every accessories with complete box only serious buyer's contact from Islamabad									","175"
"1","820402611        			","
										I want to sale my nokia 100 good foon good condition									","241"
"1","820315943        			","
										Up for grab is my HUAWEI ASCEND Y550
Brand New Condition (Complete Box)
Bought from Harvey Norman Australia 
Comes with 2 Years International Warranty 
4G compatible Bands 
Reason for Selling : Not needed anymore
Location for Pickup:
Gujrat
Bahria Town Islamabad
Price : 11,490
For reference price at Homeshopping is 14,490 for local stock.
Contact 
Dawood Ahmed
zero double three one , four six four tetra six 
Shipping Possible on Buyers risk and after payment.									","287"
"1","820558141        			","
										Different function are available in this phone such as automatic phone call to touch ear!									","130"
"1","820402571        			","
										full ok set hy. Android hy. Only serious buyrs contect me. Location qenchi stop. Mobile with charger. No bargning.									","268"
"1","820315935        			","
										Koi fault nai hai bas screen hi toti hai koi masla nai hai									","611"
"1","820503841        			","
										This is a book cover for grand prime in white colour. without any scratches and white colour									","97"
"1","820558409        			","
										android:4.3.  Ram:1gb    Rom:16gb  Processor:Quad.Core 1.6GHz Colour:Crystal Blue									","255"
"1","820558475        			","
										Want to sell Motorola droid razor HD xt926 in condition 10/9 if any on wants to buy please contact. Urgently
if any one wants to exchange in same price Samsung Galaxy S5 or S4 then also contact									","51"
"1","820558449        			","
										Touch break hai but touch100% working main hai or koi masla nahi hai set open repair b nahi hai orignal battary hai sirf nobile hai sath kuch nahi only sale no exchange location shalamar chonk set lainy khud ana ho ga									","245"
"1","820315911        			","
										I need a Front Cover Touch Screen Digitizer Panel For Nokia Lumia 830 N830 Black (NOT LCD) or any Dead Lumia 830.									","375"
"1","820558383        			","
										Condition 9/10
NOT KOREAN OR CLONE.
No fault & Never Repaired. 
100% OK
Very Neat and Clean Phone.
Original Pictures Attached
WI FI Front, Back camera. LED  Auto Focus ANDROID
3 Days Battery Timing
with complete box and original charger and hands free accessories.									","125"
"1","820558417        			","
										Iphone 5 16gb fu but icloud locked for sale									","412"
"1","820557055        			","
										Want to sale my iphone 4s 16gb. Phone is working perfectly. Only slightly broken near the charging area as you can see in the pictures.
Reason : Need urgent money. 
Price with shipping included.									","199"
"1","820558509        			","
										2 fault in this set...touch theek kaam nahi kar rha or voulme ki strip lgwani parhy gi baaki set theek chal rha hai maine new touch lgwaya tha per sahi kaam nahi kar rha ku k china ka lia tha touch....price kuch kam kar du ga per no foolish offer...500 ka touch mil jata hai									","162"
"1","820402533        			","
										LG, latest G Flex model, charger and earplugs only interested buyers should contact									","528"
"1","820558379        			","
										Q mobaile z6 good condens 10/10 ok hai set saf hai									","128"
"1","820558377        			","
										Please answer me English text ..
0.4x  Len  
Removable wide angle lens
Out with your friends and want to take a selfie 
With our selfie lens you can take a group selfie easier than ever before 
Compatible with Iphone android phone  blackberry Nokia iPad  and other devices									","104"
"1","820558323        			","
										Galaxy grand prime with full box condtion 10/10 in warranty scartchless front back and both side no any fault with original charger and handfree									","140"
"1","820558517        			","
										many 1110i sil krna ha koi masla nie ha									","89"
"1","820558505        			","
										116.5 x 61.2 x 12.1 mm, 76.1 cc  
 Weight 	142 g  
 Battery 	Talk time Up to 13 h , Stand-by Up to 256 h, Music play Up to 55 h  
 OS 	Microsoft Windows Phone 7.5 Mango 
 Memory 	16GB built-in, 512MB RAM 
 Processor 	1.4 GHz Scorpion 
 Connectivity 	Bluetooth v2.1 with A2DP, EDR, USB, WLAN (Wi-Fi 802.11 b/g/n), GPRS Class 33, EDGE Class 33, 3G (HSDPA 14.4 Mbps, HSUPA 5.76 Mbps)  
 Display Size 	480 x 800 pixels, 3.7 inches, Corning Gorilla Glass
Sensors: Accelerometer, proximity & compass  
 Display Colour 	AMOLED capacitive touchscreen, 16M colors, Nokia ClearBlack display, Multitouch  
 Operating
 Frequency / Band 	GSM 850 / 900 / 1800 / 1900  
 3G Band 	HSDPA 850 / 900 / 1900 / 2100  
 Browser	WAP 2.0/xHTML, HTML5, RSS feeds,  
 Colors	Black, Cyan, Magenta, White  
 Entertainment 	Stereo FM radio with RDS, 3.5mm audio jack, MP4/H.264/H.263/WMV player, MP3/WAV/eAAC+/WMA player, Video/photo editor, SNS integration, Games (built-in)  
 Camera 	8MP, 3264x2448 pixels, autofocus, Carl Zeiss optics, Dual-LED flash, Geo-tagging, Video (720p 30fps)  
 Other Features 	GPS + A-GPS support, GPU, MicroSIM card support only, Active noise cancellation with dedicated mic, Document viewer/editor, Predictive text input, Speakerphone  
 Ring Tones 	Downloadable, Polyphonic, MP3, WAV  
 Messaging 	SMS (threaded view), MMS, Email, Push Email, IM									","119"
"1","820332645        			","
										Aoa I want to sale my Nokia 210 in awesome condition.  It can also be seen in the given pics cell is in 10/10 condition without accessories black colou no any fault not open or repaired exchange also possible with good cell's price will be slightly negotiate. Only serious buyers should contact don't call just text me via what's app viber text messages or old message. Thanks exchange wale log b rabta kre number milane se pahle 0 lga le									","389"
"1","820558233        			","
										2 gb ram
16 gb internal
Unused in pakistan
2 days check warranty
No exchange no sms									","131"
"1","820402489        			","
										in white colour no fault set charger 10/9 condition exchnage possible withh lumia set only nd with good sets									","171"
